dokum_no;numune_no;cap;ovalite;elastikiyet;rel_alt_akma_dayanimi;reh_ust_akma_dayanimi;tufal_orani;C;MN;SI;S;P;N;CR;NI;CU;MO;V;TI;AS;SN;SB;AL;NB;CA;ZN;B;PB;ZR;FE;ALSOL;ALINS;CEV;firin_giris_uzunluk;firin_giris_agirlik;firin_kalis_suresi;lcc_kalma_suresi;firin_cikis_sicakligi;kutuk_desarj_sicakligi;tavlama_ortalama_sicaklik;tavlama_min_sicaklik;tavlama_max_sicaklik;dr10_kutuk_sicakligi;ortalama_descaler_basinci;min_descaler_basinci;max_descaler_basinci;max_meerdrive_giris_sicakligi;min_ meerdrive_giris_sicakligi;ortam_hava_sicakligi1;ortam_hava_sicakligi2;ortam_hava_sicakligi3;unit_agirlik;haddeleme_suresi;haddeleme_hizi
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12165;2136;247;4;1189;1227,4;1202,9;1174,5;1225,5;1130,6;235,6;2349,5;2366,9;946,1;935,9;29,6;18,9;24,4;177;86,3;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12203;2136;246,7;4;1190;1232;1202,7;1174,5;1225,5;1120,2;235,3;2344,9;2363,4;944,8;935,3;29,3;18,9;24,6;177;87;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12172;2136;222;4;1190;1231,5;1201,8;1174,5;1225,5;1122,7;235,6;2346,1;2363,4;944,5;935;29,3;19;24,9;177;86,6;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12197;2136;221;4,3;1192;1228,9;1201,6;1174,5;1225,5;1127,6;235,8;2351,9;2365,7;944,8;860,8;29,1;19;25,1;177;86,7;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12192;2136;221;3;1192;1228,9;1201,5;1174,5;1225,5;1125,6;235,4;2344,9;2363,4;947,7;936,5;29;19,1;25,1;177;86,3;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12192;2136;221;4;1193;1221,6;1201,4;1174,5;1225,5;1126,6;235,3;2340,3;2360;945,1;935,9;28,8;19,1;24,8;177;86,3;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12147;2136;220;3;1194;1226,6;1201,3;1174,5;1225,5;1122,7;235,4;2344,9;2362,3;946,7;935,9;28,8;19,1;24,7;177;86,3;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12149;2136;220;3,9;1195;1228,2;1201,2;1174,5;1225,5;1127,1;235,7;2349,5;2368,1;947;935;29;19;24,7;177;86,7;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12172;2136;220;4;1195;1227,9;1201,1;1174,5;1225,5;1125,1;235,6;2348,4;2363,4;946,7;932,4;29,3;19;24,7;177;87,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12180;2136;219;4;1195;1226,6;1201,1;1174,5;1225,5;1124,7;235,4;2346,1;2356,5;944,8;935,3;29,6;19,1;25;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12201;2136;220;4,2;1195;1229,4;1201;1174,5;1225,5;1125,1;235,4;2344,9;2363,4;943,9;815;30;19,1;25,1;177;87,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12190;2136;219;4;1197;1228,5;1201;1174,5;1225,5;1119,2;235,2;2342,6;2363,4;944,5;934,3;30,5;19,1;25;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12145;2136;219;4;1198;1230,5;1200,9;1174,5;1225,5;1115,3;235,4;2343,8;2361,1;943,5;935,3;30,7;19,1;24,6;177;88,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12185;2136;118;4;1199;1227,3;1195,9;1174,5;1225,5;1124,7;235,1;2339,1;2362,3;943,9;874,5;30,3;19,1;24,9;177;86,5;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12161;2136;117;4;1200;1227,3;1195,6;1174,5;1225,5;1119,7;235,3;2343,8;2361,1;945,5;935;29,7;19,1;25,6;177;86,9;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12204;2136;116;2,9;1201;1227,9;1195,4;1174,5;1225,5;1117,3;235,5;2349,5;2369,2;944,8;934,3;29,4;19;25,9;177;86,7;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12159;2136;114;4;1202;1226,6;1194,7;1174,5;1225,5;1117,3;235,3;2339,1;2365,7;947;934,3;29,4;19,1;25,6;177;86,6;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12209;2136;113;4;1203;1226,3;1194,4;1174,5;1225,5;1115,3;235,5;2342,6;2365,7;944,8;935;29,4;19;25,2;177;86,9;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12163;2136;113;4;1204;1224,6;1194,3;1174,5;1225,5;1120,7;236;2351,9;2369,2;944,5;935,3;29,4;19;24,9;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12169;2136;110,1;4;1205;1228,5;1193,3;1174,5;1225,5;1122,7;236,1;2357,6;2369,2;943,9;934,3;29,5;18,9;24,6;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12196;2136;108,6;3,2;1206;1228,9;1192,2;1174,5;1223,5;1120,7;235,7;2346,1;2362,3;943,9;935,3;29,7;18,9;24,2;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12173;2136;106;4;1206;1225,7;1191,3;1174,5;1220,5;1120,7;235,8;2346,1;2365,7;944,5;934,3;29,9;19;23,9;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12168;2136;103;4;1207;1221;1190,7;1174,5;1214,5;1124,2;235,5;2346,1;2363,4;944,5;932,4;29,9;19;23,9;177;86,7;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12169;2136;101;4;1208;1223,6;1190,2;1174,5;1208;1125,1;235,9;2356,5;2365,7;944,8;934,3;30,2;18,9;24,2;177;87,3;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12149;2136;100,9;3;1209;1225,7;1190,2;1174,5;1209;1120,2;236,1;2351,9;2366,9;942,3;814;30,6;18,9;24,3;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12160;2136;100;4;1210;1224,6;1190,2;1174,5;1210;1120,7;236,2;2350,7;2371,5;943,5;933,7;31;19;24,2;177;87;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12146;2136;99;3,8;1212;1224,6;1190,4;1174,5;1212;1122,7;236,3;2354,2;2372,7;943,2;933,4;30,9;19,1;24,3;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12148;2136;99;4,5;1213;1224,2;1190,5;1174,5;1212;1123,2;236,1;2356,5;2368,1;942;932,7;30,5;19;24,6;177;86,8;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12150;2136;98,9;4;1214;1224,2;1191;1174,5;1213;1119,2;236,1;2356,5;2366,9;943,5;932,7;30,2;19;24,6;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12173;2136;99,6;4;1214;1229,4;1191,2;1174,5;1214;1124,2;236,3;2351,9;2375,1;945,5;930,5;30,1;18,9;24,3;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12149;2136;99,1;4;1215;1224,2;1191,7;1174,5;1215;1120,7;236,1;2349,5;2375,1;943,9;934;30;18,8;23,8;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12185;2136;98,7;3,1;1215;1224,8;1192;1174,5;1215;1124,2;235,9;2344,9;2373,8;944,5;932,1;29,7;18,7;23,6;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12164;2136;98,1;4;1216;1224,6;1192,5;1174,5;1216;1120,2;236,2;2354,2;2372,7;945,1;894,5;29,4;18,6;23,5;177;86,4;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12179;2136;98;3;1216;1225,4;1193,1;1174,5;1216;1124,7;236,2;2351,9;2368,1;945,5;931,1;29,5;18,6;23,7;177;86,6;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12138;2136;98;12;1218;1224,2;1193,4;1174,5;1217;1121,7;235,9;2351,9;2366,9;943,2;832,5;19,1;14;22,7;177;87,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12174;2136;98;11;1218;1227,9;1194,1;1174,5;1218;1118,3;236;2344,9;2366,9;943,5;932,1;18,7;13,8;22,4;177;87,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12173;2136;98;12;1218;1225,1;1194,4;1174,5;1218;1123,2;236,5;2355,3;2371,5;941,6;931,8;16,8;13,1;22;177;87,1;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12154;2136;98;3,9;1219;1223,6;1195,1;1174,5;1219;1120,2;236,4;2355,3;2372,7;936,6;910,4;33,2;20,4;24,9;177;88,2;117,4
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12144;2136;111;4;1216;1236,9;1198,1;1174,5;1220;1144,3;236,3;2350,7;2372,7;944,8;829,3;22,8;14,4;19,9;177;85,9;110,1
2210001;KRD100153423;6,2;0,4;113;296,3;248,8;6;0,07;0,41;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,92;0;0;0,15;12159;2136;111,6;4,6;1214;1235,8;1198,8;1174,5;1220;1139,9;236,8;2351,9;2378,5;949,3;938,1;26,8;16,5;21,8;177;86,1;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12169;2136;110;3;1219;1227,3;1217,6;1206;1223;1122,7;235,7;2340,3;2366,9;947,7;933,4;29,3;17,5;23,2;177;85,8;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12160;2136;111;4;1218;1226,6;1217,6;1206;1223;1110,9;235,4;2344,9;2363,4;943,2;932,4;29,2;17,4;23;177;85,8;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12172;2136;110;4;1218;1227,9;1217,6;1206;1223;1105,5;235,9;2351,9;2368,1;944,8;928;29,1;17,3;22,8;177;86,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12168;2136;111;4;1218;1226,6;1217,6;1206;1223;1106,9;235,2;2344,9;2355,3;943,9;928,6;29,1;17,2;22,4;177;86,9;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12112;2136;98,1;4;1219;1228,5;1217,5;1206;1223;1104,5;235,6;2346,1;2362,3;941,6;928,9;29,3;17,2;22,1;177;86,5;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12157;2136;96;4;1219;1229,4;1217,6;1206;1223;1105,5;235,2;2338;2360;942;927;29,3;17,2;21,9;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12112;2136;97;4;1219;1229,4;1217,7;1206;1223;1105;234,9;2340,3;2360;944,8;928,9;29,2;17,3;22,1;177;86,6;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12156;2136;95,8;4;1219;1227,9;1217,9;1206;1223;1108,4;235,4;2343,8;2361,1;943,2;930,2;29,1;17,3;22,4;177;85,7;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12133;2136;97;4;1219;1231,1;1218,1;1206;1223;1105,5;235,6;2349,5;2363,4;943,2;870,3;29,1;17,3;23;177;85,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12116;2136;96;4;1219;1227,9;1218,3;1206;1223;1116,8;235,6;2349,5;2366,9;947,7;932,4;29,3;17,3;23,2;177;86,1;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12140;2136;97;4;1219;1227,3;1218,5;1209;1223;1114,3;235,6;2350,7;2363,4;947,7;930,5;29,5;17,3;23,4;177;85,6;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12140;2136;96;3;1218;1225,1;1218,6;1210;1223;1114,3;235,4;2346,1;2361,1;947;935,3;29,4;17,3;23,8;177;85,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12103;2136;97;3,4;1219;1228,5;1218,8;1213;1223;1108,4;235,4;2346,1;2362,3;945,1;930,2;29,2;17,3;23,9;177;86;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12195;2136;95,5;4;1219;1227,9;1218,9;1214;1223;1108,4;235,9;2351,9;2371,5;944,8;928,9;29,3;17,2;23,5;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12179;2136;96;4;1219;1228,9;1219;1216;1223;1110,4;235,3;2334,5;2369,2;944,8;928,9;29,4;17,1;23,1;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12191;2136;97;4,1;1220;1228,5;1219,4;1216;1223;1106;235,6;2340,3;2368,1;947;816,2;29,3;17,1;23;177;86,1;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12207;2136;96;4;1220;1231,5;1219,1;1216;1223;1105;235,3;2336,8;2363,4;945,5;928,9;29;17,2;23,4;177;86;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12143;2136;97;4;1221;1228,5;1219,1;1217;1223;1108,4;235,3;2344,9;2365,7;942,9;929,5;28,9;17,1;23,7;177;85,6;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12157;2136;96;3,2;1221;1228,9;1219,2;1217;1223;1103;235,4;2346,1;2363,4;943,2;878,6;28,8;16,9;24;177;86,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12199;2136;96,3;4,2;1222;1228,9;1219,3;1217;1223;1103,5;235,8;2354,2;2361,1;943,9;929,5;28,8;16,8;24,1;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12172;2136;96;4;1222;1229,4;1219,4;1217;1223;1103,5;235,5;2343,8;2361,1;942,3;930,2;28,6;16,8;24,3;177;86,6;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12138;2136;97;4;1222;1230,5;1219,4;1217;1223;1106;235,4;2346,1;2362,3;944,8;905,4;28,4;16,7;24,2;177;86,6;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12116;2136;95,7;4;1222;1239,5;1219,5;1217;1223;1106,9;235,7;2350,7;2363,4;943,9;928;28,4;16,6;23,5;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12167;2136;97,3;4;1221;1229,4;1219,5;1217;1223;1106;235,3;2344,9;2361,1;942,9;928,6;28,7;16,6;22,8;177;86,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12153;2136;96;3;1222;1230;1219,6;1217;1223;1104,5;235,3;2342,6;2361,1;943,2;927;28,9;16,7;22,8;177;86,1;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12129;2136;97;4;1221;1232,6;1219,6;1217;1223;1109,4;235,9;2350,7;2369,2;942,9;927,6;29,1;16,7;23,5;177;85,8;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12145;2136;96;3;1221;1229,2;1219,6;1217;1223;1105,5;235,4;2344,9;2363,4;943,5;927,3;28,9;16,7;23,6;177;86;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12152;2136;96;3,3;1222;1230,5;1219,6;1217;1223;1104,5;235,7;2350,7;2365,7;945,5;928,6;28,8;16,7;23,3;177;86;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12183;2136;97;4;1222;1229,4;1219,7;1217;1223;1105,5;235,4;2346,1;2362,3;942,9;929,5;28,7;16,7;22,9;177;86,2;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12154;2136;96;4;1222;1226,6;1219,7;1217;1223;1104,5;235,9;2349,5;2366,9;942,9;929,5;28,6;16,8;22,8;177;86,4;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12120;2136;97,1;4;1223;1228;1219,7;1217;1223;1106,9;235,3;2344,9;2360;942,9;813,4;28,5;16,8;23,1;177;86,7;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12189;2136;96;4;1221;1227,9;1219,6;1217;1223;1108,4;235,5;2340,3;2368,1;943,9;928,6;28,6;16,7;23,5;177;86;110,1
2210004;KRD100154047;6,2;0,3;350;289;293;8,4;0,06;0,43;0,13;0,02;0,02;0,01;0,04;0,04;0,05;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,86;0;0;0,15;12167;2136;97;4,2;1221;1225,7;1219,6;1217;1223;1113,3;235,3;2340,3;2366,9;942,3;930,2;28,8;16,7;23,7;177;86,3;110,1
